date,age,location,realized7
2022-09-05,alle,DE-BE,129
2022-09-05,alle,DE-BW,310
2022-09-05,alle,DE-BY,820
2022-09-05,alle,DE-HB,13
2022-09-05,alle,DE-HE,286
2022-09-05,alle,DE-HH,67
2022-09-05,alle,DE-MV,106
2022-09-05,alle,DE-NI,237
2022-09-05,alle,DE-NW,1185
2022-09-05,alle,DE-RP,199
2022-09-05,alle,DE-SH,159
2022-09-05,alle,DE-SL,56
2022-09-05,alle,DE-SN,174
2022-09-05,alle,DE-ST,129
2022-09-05,alle,DE-TH,140
2022-09-04,0-60,DE-BB,57
2022-09-04,0-60,DE-BE,50
2022-09-04,0-60,DE-BW,88
2022-09-04,0-60,DE-BY,209
2022-09-04,0-60,DE-HB,3
2022-09-04,0-60,DE-HE,65
2022-09-04,0-60,DE-HH,15
2022-09-04,0-60,DE-MV,27
2022-09-04,0-60,DE-NI,68
2022-09-04,0-60,DE-NW,361
2022-09-04,0-60,DE-RP,45
2022-09-04,0-60,DE-SH,37
2022-09-04,0-60,DE-SL,21
2022-09-04,0-60,DE-SN,41
2022-09-04,0-60,DE-ST,37
2022-09-04,0-60,DE-TH,36
2022-09-04,60+,DE-BB,99
2022-09-04,60+,DE-BE,77
2022-09-04,60+,DE-BW,216
2022-09-04,60+,DE-BY,603
2022-09-04,60+,DE-HB,10
2022-09-04,60+,DE-HE,215
2022-09-04,60+,DE-HH,51
2022-09-04,60+,DE-MV,77
2022-09-04,60+,DE-NI,169
2022-09-04,60+,DE-NW,832
2022-09-04,60+,DE-RP,150
2022-09-04,60+,DE-SH,125
2022-09-04,60+,DE-SL,34
2022-09-04,60+,DE-SN,128
2022-09-04,60+,DE-ST,91
2022-09-04,60+,DE-TH,106
2022-09-04,alle,DE-BB,157
2022-09-04,alle,DE-BE,128
2022-09-04,alle,DE-BW,304
2022-09-04,alle,DE-BY,813
2022-09-04,alle,DE-HB,13
2022-09-04,alle,DE-HE,280
2022-09-04,alle,DE-HH,66
2022-09-04,alle,DE-MV,104
2022-09-04,alle,DE-NI,237
2022-09-04,alle,DE-NW,1194
2022-09-04,alle,DE-RP,196
2022-09-04,alle,DE-SH,162
2022-09-04,alle,DE-SL,56
2022-09-04,alle,DE-SN,169
2022-09-04,alle,DE-ST,128
2022-09-04,alle,DE-TH,142
2022-09-03,0-60,DE-BB,57
2022-09-03,0-60,DE-BE,48
2022-09-03,0-60,DE-BW,89
2022-09-03,0-60,DE-BY,217
2022-09-03,0-60,DE-HB,3
2022-09-03,0-60,DE-HE,61
2022-09-03,0-60,DE-HH,15
2022-09-03,0-60,DE-MV,31
2022-09-03,0-60,DE-NI,67
2022-09-03,0-60,DE-NW,367
2022-09-03,0-60,DE-RP,49
2022-09-03,0-60,DE-SH,38
2022-09-03,0-60,DE-SL,21
2022-09-03,0-60,DE-SN,41
2022-09-03,0-60,DE-ST,38
2022-09-03,0-60,DE-TH,39
2022-09-03,60+,DE-BB,99
2022-09-03,60+,DE-BE,75
2022-09-03,60+,DE-BW,220
2022-09-03,60+,DE-BY,598
2022-09-03,60+,DE-HB,10
2022-09-03,60+,DE-HE,208
2022-09-03,60+,DE-HH,45
2022-09-03,60+,DE-MV,80
2022-09-03,60+,DE-NI,168
2022-09-03,60+,DE-NW,833
2022-09-03,60+,DE-RP,151
2022-09-03,60+,DE-SH,138
2022-09-03,60+,DE-SL,34
2022-09-03,60+,DE-SN,134
2022-09-03,60+,DE-ST,89
2022-09-03,60+,DE-TH,112
2022-09-03,alle,DE-BB,157
2022-09-03,alle,DE-BE,124
2022-09-03,alle,DE-BW,309
2022-09-03,alle,DE-BY,816
2022-09-03,alle,DE-HB,13
2022-09-03,alle,DE-HE,269
2022-09-03,alle,DE-HH,60
2022-09-03,alle,DE-MV,111
2022-09-03,alle,DE-NI,235
2022-09-03,alle,DE-NW,1201
2022-09-03,alle,DE-RP,201
2022-09-03,alle,DE-SH,176
2022-09-03,alle,DE-SL,56
2022-09-03,alle,DE-SN,175
2022-09-03,alle,DE-ST,127
2022-09-03,alle,DE-TH,151
2022-09-02,0-60,DE-BB,54
2022-09-02,0-60,DE-BE,47
2022-09-02,0-60,DE-BW,98
2022-09-02,0-60,DE-BY,222
2022-09-02,0-60,DE-HB,2
2022-09-02,0-60,DE-HE,61
2022-09-02,0-60,DE-HH,17
2022-09-02,0-60,DE-MV,31
2022-09-02,0-60,DE-NI,79
2022-09-02,0-60,DE-NW,382
2022-09-02,0-60,DE-RP,58
2022-09-02,0-60,DE-SH,41
2022-09-02,0-60,DE-SL,20
2022-09-02,0-60,DE-SN,43
2022-09-02,0-60,DE-ST,33
2022-09-02,0-60,DE-TH,38
2022-09-02,60+,DE-BB,91
2022-09-02,60+,DE-BE,75
2022-09-02,60+,DE-BW,223
2022-09-02,60+,DE-BY,601
2022-09-02,60+,DE-HB,11
2022-09-02,60+,DE-HE,209
2022-09-02,60+,DE-HH,48
2022-09-02,60+,DE-MV,86
2022-09-02,60+,DE-NI,174
2022-09-02,60+,DE-NW,866
2022-09-02,60+,DE-RP,142
2022-09-02,60+,DE-SH,133
2022-09-02,60+,DE-SL,33
2022-09-02,60+,DE-SN,138
2022-09-02,60+,DE-ST,91
2022-09-02,60+,DE-TH,123
2022-09-02,alle,DE-BB,146
2022-09-02,alle,DE-BE,123
2022-09-02,alle,DE-BW,321
2022-09-02,alle,DE-BY,824
2022-09-02,alle,DE-HB,13
2022-09-02,alle,DE-HE,270
2022-09-02,alle,DE-HH,65
2022-09-02,alle,DE-MV,117
2022-09-02,alle,DE-NI,253
2022-09-02,alle,DE-NW,1249
2022-09-02,alle,DE-RP,201
2022-09-02,alle,DE-SH,174
2022-09-02,alle,DE-SL,54
2022-09-02,alle,DE-SN,181
2022-09-02,alle,DE-ST,124
2022-09-02,alle,DE-TH,161
2022-09-01,0-60,DE-BB,52
2022-09-01,0-60,DE-BE,45
2022-09-01,0-60,DE-BW,96
2022-09-01,0-60,DE-BY,242
2022-09-01,0-60,DE-HB,4
2022-09-01,0-60,DE-HE,66
2022-09-01,0-60,DE-HH,18
2022-09-01,0-60,DE-MV,30
2022-09-01,0-60,DE-NI,87
2022-09-01,0-60,DE-NW,387
2022-09-01,0-60,DE-RP,68
2022-09-01,0-60,DE-SH,38
2022-09-01,0-60,DE-SL,20
2022-09-01,0-60,DE-SN,39
2022-09-01,0-60,DE-ST,31
2022-09-01,0-60,DE-TH,31
2022-09-01,60+,DE-BB,86
2022-09-01,60+,DE-BE,75
2022-09-01,60+,DE-BW,234
2022-09-01,60+,DE-BY,607
2022-09-01,60+,DE-HB,11
2022-09-01,60+,DE-HE,228
2022-09-01,60+,DE-HH,54
2022-09-01,60+,DE-MV,95
2022-09-01,60+,DE-NI,186
2022-09-01,60+,DE-NW,886
2022-09-01,60+,DE-RP,148
2022-09-01,60+,DE-SH,145
2022-09-01,60+,DE-SL,40
2022-09-01,60+,DE-SN,143
2022-09-01,60+,DE-ST,103
2022-09-01,60+,DE-TH,129
2022-09-01,alle,DE-BB,139
2022-09-01,alle,DE-BE,121
2022-09-01,alle,DE-BW,330
2022-09-01,alle,DE-BY,850
2022-09-01,alle,DE-HB,15
2022-09-01,alle,DE-HE,294
2022-09-01,alle,DE-HH,72
2022-09-01,alle,DE-MV,125
2022-09-01,alle,DE-NI,273
2022-09-01,alle,DE-NW,1274
2022-09-01,alle,DE-RP,217
2022-09-01,alle,DE-SH,183
2022-09-01,alle,DE-SL,61
2022-09-01,alle,DE-SN,182
2022-09-01,alle,DE-ST,134
2022-09-01,alle,DE-TH,160
2022-08-31,0-60,DE-BB,48
2022-08-31,0-60,DE-BE,59
2022-08-31,0-60,DE-BW,103
2022-08-31,0-60,DE-BY,252
2022-08-31,0-60,DE-HB,5
2022-08-31,0-60,DE-HE,64
2022-08-31,0-60,DE-HH,18
2022-08-31,0-60,DE-MV,32
2022-08-31,0-60,DE-NI,84
2022-08-31,0-60,DE-NW,393
2022-08-31,0-60,DE-RP,67
2022-08-31,0-60,DE-SH,40
2022-08-31,0-60,DE-SL,23
2022-08-31,0-60,DE-SN,41
2022-08-31,0-60,DE-ST,33
2022-08-31,0-60,DE-TH,32
2022-08-31,60+,DE-BB,90
2022-08-31,60+,DE-BE,84
2022-08-31,60+,DE-BW,254
2022-08-31,60+,DE-BY,626
2022-08-31,60+,DE-HB,13
2022-08-31,60+,DE-HE,241
2022-08-31,60+,DE-HH,64
2022-08-31,60+,DE-MV,102
2022-08-31,60+,DE-NI,190
2022-08-31,60+,DE-NW,917
2022-08-31,60+,DE-RP,167
2022-08-31,60+,DE-SH,140
2022-08-31,60+,DE-SL,41
2022-08-31,60+,DE-SN,136
2022-08-31,60+,DE-ST,107
2022-08-31,60+,DE-TH,132
2022-08-31,alle,DE-BB,139
2022-08-31,alle,DE-BE,144
2022-08-31,alle,DE-BW,357
2022-08-31,alle,DE-BY,879
2022-08-31,alle,DE-HB,18
2022-08-31,alle,DE-HE,305
2022-08-31,alle,DE-HH,82
2022-08-31,alle,DE-MV,134
2022-08-31,alle,DE-NI,274
2022-08-31,alle,DE-NW,1310
2022-08-31,alle,DE-RP,235
2022-08-31,alle,DE-SH,180
2022-08-31,alle,DE-SL,65
2022-08-31,alle,DE-SN,177
2022-08-31,alle,DE-ST,140
2022-08-31,alle,DE-TH,164
2022-08-30,0-60,DE-BB,43
2022-08-30,0-60,DE-BE,64
2022-08-30,0-60,DE-BW,104
2022-08-30,0-60,DE-BY,262
2022-08-30,0-60,DE-HB,3
2022-08-30,0-60,DE-HE,57
2022-08-30,0-60,DE-HH,19
2022-08-30,0-60,DE-MV,31
2022-08-30,0-60,DE-NI,94
2022-08-30,0-60,DE-NW,426
2022-08-30,0-60,DE-RP,81
2022-08-30,0-60,DE-SH,46
2022-08-30,0-60,DE-SL,18
2022-08-30,0-60,DE-SN,39
2022-08-30,0-60,DE-ST,30
2022-08-30,0-60,DE-TH,36
2022-08-30,60+,DE-BB,106
2022-08-30,60+,DE-BE,90
2022-08-30,60+,DE-BW,270
2022-08-30,60+,DE-BY,654
2022-08-30,60+,DE-HB,12
2022-08-30,60+,DE-HE,244
2022-08-30,60+,DE-HH,48
2022-08-30,60+,DE-MV,108
2022-08-30,60+,DE-NI,196
2022-08-30,60+,DE-NW,947
2022-08-30,60+,DE-RP,164
2022-08-30,60+,DE-SH,138
2022-08-30,60+,DE-SL,42
2022-08-30,60+,DE-SN,143
2022-08-30,60+,DE-ST,114
2022-08-30,60+,DE-TH,133
2022-08-30,alle,DE-BB,151
2022-08-30,alle,DE-BE,154
2022-08-30,alle,DE-BW,374
2022-08-30,alle,DE-BY,917
2022-08-30,alle,DE-HB,15
2022-08-30,alle,DE-HE,301
2022-08-30,alle,DE-HH,67
2022-08-30,alle,DE-MV,139
2022-08-30,alle,DE-NI,290
2022-08-30,alle,DE-NW,1373
2022-08-30,alle,DE-RP,246
2022-08-30,alle,DE-SH,184
2022-08-30,alle,DE-SL,61
2022-08-30,alle,DE-SN,182
2022-08-30,alle,DE-ST,144
2022-08-30,alle,DE-TH,169
2022-08-29,0-60,DE-BB,52
2022-08-29,0-60,DE-BE,66
2022-08-29,0-60,DE-BW,101
2022-08-29,0-60,DE-BY,265
2022-08-29,0-60,DE-HB,3
2022-08-29,0-60,DE-HE,63
2022-08-29,0-60,DE-HH,20
2022-08-29,0-60,DE-MV,35
2022-08-29,0-60,DE-NI,98
2022-08-29,0-60,DE-NW,465
2022-08-29,0-60,DE-RP,83
2022-08-29,0-60,DE-SH,49
2022-08-29,0-60,DE-SL,25
2022-08-29,0-60,DE-SN,35
2022-08-29,0-60,DE-ST,23
2022-08-29,0-60,DE-TH,49
2022-08-29,60+,DE-BB,102
2022-08-29,60+,DE-BE,101
2022-08-29,60+,DE-BW,303
2022-08-29,60+,DE-BY,629
2022-08-29,60+,DE-HB,11
2022-08-29,60+,DE-HE,247
2022-08-29,60+,DE-HH,50
2022-08-29,60+,DE-MV,114
2022-08-29,60+,DE-NI,206
2022-08-29,60+,DE-NW,993
2022-08-29,60+,DE-RP,149
2022-08-29,60+,DE-SH,153
2022-08-29,60+,DE-SL,46
2022-08-29,60+,DE-SN,160
2022-08-29,60+,DE-ST,122
2022-08-29,60+,DE-TH,150
2022-08-29,alle,DE-BB,155
2022-08-29,alle,DE-BE,168
2022-08-29,alle,DE-BW,404
2022-08-29,alle,DE-BY,894
2022-08-29,alle,DE-HB,14
2022-08-29,alle,DE-HE,312
2022-08-29,alle,DE-HH,70
2022-08-29,alle,DE-MV,149
2022-08-29,alle,DE-NI,304
2022-08-29,alle,DE-NW,1458
2022-08-29,alle,DE-RP,232
2022-08-29,alle,DE-SH,202
2022-08-29,alle,DE-SL,71
2022-08-29,alle,DE-SN,195
2022-08-29,alle,DE-ST,145
2022-08-29,alle,DE-TH,199
2022-08-28,0-60,DE-BB,52
2022-08-28,0-60,DE-BE,65
2022-08-28,0-60,DE-BW,105
2022-08-28,0-60,DE-BY,265
2022-08-28,0-60,DE-HB,3
2022-08-28,0-60,DE-HE,66
2022-08-28,0-60,DE-HH,21
2022-08-28,0-60,DE-MV,36
2022-08-28,0-60,DE-NI,97
2022-08-28,0-60,DE-NW,463
2022-08-28,0-60,DE-RP,86
2022-08-28,0-60,DE-SH,48
2022-08-28,0-60,DE-SL,25
2022-08-28,0-60,DE-SN,37
2022-08-28,0-60,DE-ST,24
2022-08-28,0-60,DE-TH,48
2022-08-28,60+,DE-BB,99
2022-08-28,60+,DE-BE,105
2022-08-28,60+,DE-BW,300
2022-08-28,60+,DE-BY,638
2022-08-28,60+,DE-HB,11
2022-08-28,60+,DE-HE,256
2022-08-28,60+,DE-HH,52
2022-08-28,60+,DE-MV,124
2022-08-28,60+,DE-NI,204
2022-08-28,60+,DE-NW,975
2022-08-28,60+,DE-RP,147
2022-08-28,60+,DE-SH,154
2022-08-28,60+,DE-SL,46
2022-08-28,60+,DE-SN,158
2022-08-28,60+,DE-ST,124
2022-08-28,60+,DE-TH,150
2022-08-28,alle,DE-BB,152
2022-08-28,alle,DE-BE,171
2022-08-28,alle,DE-BW,405
2022-08-28,alle,DE-BY,903
2022-08-28,alle,DE-HB,14
2022-08-28,alle,DE-HE,324
2022-08-28,alle,DE-HH,73
2022-08-28,alle,DE-MV,160
2022-08-28,alle,DE-NI,301
2022-08-28,alle,DE-NW,1438
2022-08-28,alle,DE-RP,233
2022-08-28,alle,DE-SH,202
2022-08-28,alle,DE-SL,71
2022-08-28,alle,DE-SN,195
2022-08-28,alle,DE-ST,148
2022-08-28,alle,DE-TH,198
2022-08-27,0-60,DE-BB,52
2022-08-27,0-60,DE-BE,66
2022-08-27,0-60,DE-BW,109
2022-08-27,0-60,DE-BY,258
2022-08-27,0-60,DE-HB,3
2022-08-27,0-60,DE-HE,69
2022-08-27,0-60,DE-HH,23
2022-08-27,0-60,DE-MV,32
2022-08-27,0-60,DE-NI,95
2022-08-27,0-60,DE-NW,467
2022-08-27,0-60,DE-RP,83
2022-08-27,0-60,DE-SH,46
2022-08-27,0-60,DE-SL,25
2022-08-27,0-60,DE-SN,35
2022-08-27,0-60,DE-ST,24
2022-08-27,0-60,DE-TH,47
2022-08-27,60+,DE-BB,99
2022-08-27,60+,DE-BE,107
2022-08-27,60+,DE-BW,299
2022-08-27,60+,DE-BY,648
2022-08-27,60+,DE-HB,11
2022-08-27,60+,DE-HE,254
2022-08-27,60+,DE-HH,56
2022-08-27,60+,DE-MV,128
2022-08-27,60+,DE-NI,203
2022-08-27,60+,DE-NW,1001
2022-08-27,60+,DE-RP,149
2022-08-27,60+,DE-SH,149
2022-08-27,60+,DE-SL,46
2022-08-27,60+,DE-SN,156
2022-08-27,60+,DE-ST,123
2022-08-27,60+,DE-TH,147
2022-08-27,alle,DE-BB,152
2022-08-27,alle,DE-BE,174
2022-08-27,alle,DE-BW,408
2022-08-27,alle,DE-BY,907
2022-08-27,alle,DE-HB,14
2022-08-27,alle,DE-HE,325
2022-08-27,alle,DE-HH,79
2022-08-27,alle,DE-MV,160
2022-08-27,alle,DE-NI,298
2022-08-27,alle,DE-NW,1468
2022-08-27,alle,DE-RP,232
2022-08-27,alle,DE-SH,195
2022-08-27,alle,DE-SL,71
2022-08-27,alle,DE-SN,191
2022-08-27,alle,DE-ST,147
2022-08-27,alle,DE-TH,194
2022-08-26,0-60,DE-BB,51
2022-08-26,0-60,DE-BE,65
2022-08-26,0-60,DE-BW,106
2022-08-26,0-60,DE-BY,277
2022-08-26,0-60,DE-HB,3
2022-08-26,0-60,DE-HE,78
2022-08-26,0-60,DE-HH,23
2022-08-26,0-60,DE-MV,34
2022-08-26,0-60,DE-NI,90
2022-08-26,0-60,DE-NW,463
2022-08-26,0-60,DE-RP,82
2022-08-26,0-60,DE-SH,43
2022-08-26,0-60,DE-SL,30
2022-08-26,0-60,DE-SN,36
2022-08-26,0-60,DE-ST,31
2022-08-26,0-60,DE-TH,54
2022-08-26,60+,DE-BB,100
2022-08-26,60+,DE-BE,111
2022-08-26,60+,DE-BW,313
2022-08-26,60+,DE-BY,691
2022-08-26,60+,DE-HB,9
2022-08-26,60+,DE-HE,249
2022-08-26,60+,DE-HH,55
2022-08-26,60+,DE-MV,131
2022-08-26,60+,DE-NI,200
2022-08-26,60+,DE-NW,1017
2022-08-26,60+,DE-RP,158
2022-08-26,60+,DE-SH,152
2022-08-26,60+,DE-SL,52
2022-08-26,60+,DE-SN,156
2022-08-26,60+,DE-ST,148
2022-08-26,60+,DE-TH,160
2022-08-26,alle,DE-BB,152
2022-08-26,alle,DE-BE,177
2022-08-26,alle,DE-BW,419
2022-08-26,alle,DE-BY,969
2022-08-26,alle,DE-HB,12
2022-08-26,alle,DE-HE,329
2022-08-26,alle,DE-HH,78
2022-08-26,alle,DE-MV,165
2022-08-26,alle,DE-NI,290
2022-08-26,alle,DE-NW,1480
2022-08-26,alle,DE-RP,240
2022-08-26,alle,DE-SH,195
2022-08-26,alle,DE-SL,82
2022-08-26,alle,DE-SN,192
2022-08-26,alle,DE-ST,179
2022-08-26,alle,DE-TH,214
2022-08-25,0-60,DE-BB,56
2022-08-25,0-60,DE-BE,59
2022-08-25,0-60,DE-BW,111
2022-08-25,0-60,DE-BY,268
2022-08-25,0-60,DE-HB,2
2022-08-25,0-60,DE-HE,88
2022-08-25,0-60,DE-HH,29
2022-08-25,0-60,DE-MV,32
2022-08-25,0-60,DE-NI,89
2022-08-25,0-60,DE-NW,519
2022-08-25,0-60,DE-RP,82
2022-08-25,0-60,DE-SH,55
2022-08-25,0-60,DE-SL,35
2022-08-25,0-60,DE-SN,42
2022-08-25,0-60,DE-ST,37
2022-08-25,0-60,DE-TH,63
2022-08-25,60+,DE-BB,118
2022-08-25,60+,DE-BE,123
2022-08-25,60+,DE-BW,316
2022-08-25,60+,DE-BY,706
2022-08-25,60+,DE-HB,9
2022-08-25,60+,DE-HE,251
2022-08-25,60+,DE-HH,52
2022-08-25,60+,DE-MV,139
2022-08-25,60+,DE-NI,203
2022-08-25,60+,DE-NW,1042
2022-08-25,60+,DE-RP,173
2022-08-25,60+,DE-SH,169
2022-08-25,60+,DE-SL,49
2022-08-25,60+,DE-SN,173
2022-08-25,60+,DE-ST,145
2022-08-25,60+,DE-TH,175
2022-08-25,alle,DE-BB,175
2022-08-25,alle,DE-BE,183
2022-08-25,alle,DE-BW,427
2022-08-25,alle,DE-BY,975
2022-08-25,alle,DE-HB,11
2022-08-25,alle,DE-HE,341
2022-08-25,alle,DE-HH,81
2022-08-25,alle,DE-MV,171
2022-08-25,alle,DE-NI,292
2022-08-25,alle,DE-NW,1563
2022-08-25,alle,DE-RP,255
2022-08-25,alle,DE-SH,224
2022-08-25,alle,DE-SL,84
2022-08-25,alle,DE-SN,215
2022-08-25,alle,DE-ST,182
2022-08-25,alle,DE-TH,238
2022-08-24,0-60,DE-BB,55
2022-08-24,0-60,DE-BE,51
2022-08-24,0-60,DE-BW,117
2022-08-24,0-60,DE-BY,282
2022-08-24,0-60,DE-HB,2
2022-08-24,0-60,DE-HE,93
2022-08-24,0-60,DE-HH,30
2022-08-24,0-60,DE-MV,30
2022-08-24,0-60,DE-NI,95
2022-08-24,0-60,DE-NW,537
2022-08-24,0-60,DE-RP,90
2022-08-24,0-60,DE-SH,62
2022-08-24,0-60,DE-SL,36
2022-08-24,0-60,DE-SN,46
2022-08-24,0-60,DE-ST,38
2022-08-24,0-60,DE-TH,66
2022-08-24,60+,DE-BB,122
2022-08-24,60+,DE-BE,137
2022-08-24,60+,DE-BW,329
2022-08-24,60+,DE-BY,751
2022-08-24,60+,DE-HB,7
2022-08-24,60+,DE-HE,255
2022-08-24,60+,DE-HH,50
2022-08-24,60+,DE-MV,137
2022-08-24,60+,DE-NI,209
2022-08-24,60+,DE-NW,1049
2022-08-24,60+,DE-RP,166
2022-08-24,60+,DE-SH,177
2022-08-24,60+,DE-SL,53
2022-08-24,60+,DE-SN,188
2022-08-24,60+,DE-ST,159
2022-08-24,60+,DE-TH,186
2022-08-24,alle,DE-BB,178
2022-08-24,alle,DE-BE,189
2022-08-24,alle,DE-BW,447
2022-08-24,alle,DE-BY,1034
2022-08-24,alle,DE-HB,9
2022-08-24,alle,DE-HE,350
2022-08-24,alle,DE-HH,80
2022-08-24,alle,DE-MV,167
2022-08-24,alle,DE-NI,304
2022-08-24,alle,DE-NW,1588
2022-08-24,alle,DE-RP,256
2022-08-24,alle,DE-SH,239
2022-08-24,alle,DE-SL,89
2022-08-24,alle,DE-SN,234
2022-08-24,alle,DE-ST,197
2022-08-24,alle,DE-TH,252
2022-08-23,0-60,DE-BB,53
2022-08-23,0-60,DE-BE,57
2022-08-23,0-60,DE-BW,113
2022-08-23,0-60,DE-BY,315
2022-08-23,0-60,DE-HB,2
2022-08-23,0-60,DE-HE,103
2022-08-23,0-60,DE-HH,26
2022-08-23,0-60,DE-MV,33
2022-08-23,0-60,DE-NI,97
2022-08-23,0-60,DE-NW,539
2022-08-23,0-60,DE-RP,77
2022-08-23,0-60,DE-SH,62
2022-08-23,0-60,DE-SL,41
2022-08-23,0-60,DE-SN,50
2022-08-23,0-60,DE-ST,43
2022-08-23,0-60,DE-TH,72
2022-08-23,60+,DE-BB,140
2022-08-23,60+,DE-BE,158
2022-08-23,60+,DE-BW,346
2022-08-23,60+,DE-BY,920
2022-08-23,60+,DE-HB,9
2022-08-23,60+,DE-HE,254
2022-08-23,60+,DE-HH,54
2022-08-23,60+,DE-MV,137
2022-08-23,60+,DE-NI,216
2022-08-23,60+,DE-NW,1082
2022-08-23,60+,DE-RP,172
2022-08-23,60+,DE-SH,195
2022-08-23,60+,DE-SL,76
2022-08-23,60+,DE-SN,194
2022-08-23,60+,DE-ST,177
2022-08-23,60+,DE-TH,195
2022-08-23,alle,DE-BB,193
2022-08-23,alle,DE-BE,216
2022-08-23,alle,DE-BW,460
2022-08-23,alle,DE-BY,1236
2022-08-23,alle,DE-HB,11
2022-08-23,alle,DE-HE,359
2022-08-23,alle,DE-HH,80
2022-08-23,alle,DE-MV,170
2022-08-23,alle,DE-NI,313
2022-08-23,alle,DE-NW,1623
2022-08-23,alle,DE-RP,249
2022-08-23,alle,DE-SH,257
2022-08-23,alle,DE-SL,117
2022-08-23,alle,DE-SN,244
2022-08-23,alle,DE-ST,220
2022-08-23,alle,DE-TH,267
2022-08-22,0-60,DE-BB,48
2022-08-22,0-60,DE-BE,68
2022-08-22,0-60,DE-BW,124
2022-08-22,0-60,DE-BY,276
2022-08-22,0-60,DE-HB,3
2022-08-22,0-60,DE-HE,112
2022-08-22,0-60,DE-HH,29
2022-08-22,0-60,DE-MV,36
2022-08-22,0-60,DE-NI,86
2022-08-22,0-60,DE-NW,557
2022-08-22,0-60,DE-RP,80
2022-08-22,0-60,DE-SH,66
2022-08-22,0-60,DE-SL,28
2022-08-22,0-60,DE-SN,53
2022-08-22,0-60,DE-ST,52
2022-08-22,0-60,DE-TH,64
2022-08-22,60+,DE-BB,147
2022-08-22,60+,DE-BE,171
2022-08-22,60+,DE-BW,367
2022-08-22,60+,DE-BY,829
2022-08-22,60+,DE-HB,8
2022-08-22,60+,DE-HE,276
2022-08-22,60+,DE-HH,60
2022-08-22,60+,DE-MV,149
2022-08-22,60+,DE-NI,230
2022-08-22,60+,DE-NW,1114
2022-08-22,60+,DE-RP,196
2022-08-22,60+,DE-SH,197
2022-08-22,60+,DE-SL,61
2022-08-22,60+,DE-SN,197
2022-08-22,60+,DE-ST,197
2022-08-22,60+,DE-TH,217
2022-08-22,alle,DE-BB,195
2022-08-22,alle,DE-BE,239
2022-08-22,alle,DE-BW,493
2022-08-22,alle,DE-BY,1106
2022-08-22,alle,DE-HB,11
2022-08-22,alle,DE-HE,388
2022-08-22,alle,DE-HH,89
2022-08-22,alle,DE-MV,185
2022-08-22,alle,DE-NI,316
2022-08-22,alle,DE-NW,1677
2022-08-22,alle,DE-RP,276
2022-08-22,alle,DE-SH,263
2022-08-22,alle,DE-SL,89
2022-08-22,alle,DE-SN,250
2022-08-22,alle,DE-ST,249
2022-08-22,alle,DE-TH,281
2022-08-21,0-60,DE-BB,48
2022-08-21,0-60,DE-BE,71
2022-08-21,0-60,DE-BW,124
2022-08-21,0-60,DE-BY,275
2022-08-21,0-60,DE-HB,3
2022-08-21,0-60,DE-HE,110
2022-08-21,0-60,DE-HH,32
2022-08-21,0-60,DE-MV,36
2022-08-21,0-60,DE-NI,92
2022-08-21,0-60,DE-NW,555
2022-08-21,0-60,DE-RP,78
2022-08-21,0-60,DE-SH,69
2022-08-21,0-60,DE-SL,28
2022-08-21,0-60,DE-SN,52
2022-08-21,0-60,DE-ST,51
2022-08-21,0-60,DE-TH,66
2022-08-21,60+,DE-BB,147
2022-08-21,60+,DE-BE,174
2022-08-21,60+,DE-BW,376
2022-08-21,60+,DE-BY,832
2022-08-21,60+,DE-HB,8
2022-08-21,60+,DE-HE,265
2022-08-21,60+,DE-HH,59
2022-08-21,60+,DE-MV,140
2022-08-21,60+,DE-NI,235
2022-08-21,60+,DE-NW,1137
2022-08-21,60+,DE-RP,201
2022-08-21,60+,DE-SH,206
2022-08-21,60+,DE-SL,61
2022-08-21,60+,DE-SN,203
2022-08-21,60+,DE-ST,198
2022-08-21,60+,DE-TH,221
2022-08-21,alle,DE-BB,195
2022-08-21,alle,DE-BE,245
2022-08-21,alle,DE-BW,502
2022-08-21,alle,DE-BY,1108
2022-08-21,alle,DE-HB,11
2022-08-21,alle,DE-HE,375
2022-08-21,alle,DE-HH,91
2022-08-21,alle,DE-MV,176
2022-08-21,alle,DE-NI,327
2022-08-21,alle,DE-NW,1699
2022-08-21,alle,DE-RP,279
2022-08-21,alle,DE-SH,275
2022-08-21,alle,DE-SL,89
2022-08-21,alle,DE-SN,255
2022-08-21,alle,DE-ST,249
2022-08-21,alle,DE-TH,287
2022-08-20,0-60,DE-BB,49
2022-08-20,0-60,DE-BE,71
2022-08-20,0-60,DE-BW,121
2022-08-20,0-60,DE-BY,281
2022-08-20,0-60,DE-HB,3
2022-08-20,0-60,DE-HE,110
2022-08-20,0-60,DE-HH,33
2022-08-20,0-60,DE-MV,36
2022-08-20,0-60,DE-NI,96
2022-08-20,0-60,DE-NW,550
2022-08-20,0-60,DE-RP,79
2022-08-20,0-60,DE-SH,68
2022-08-20,0-60,DE-SL,28
2022-08-20,0-60,DE-SN,55
2022-08-20,0-60,DE-ST,51
2022-08-20,0-60,DE-TH,67
2022-08-20,60+,DE-BB,149
2022-08-20,60+,DE-BE,169
2022-08-20,60+,DE-BW,375
2022-08-20,60+,DE-BY,837
2022-08-20,60+,DE-HB,8
2022-08-20,60+,DE-HE,265
2022-08-20,60+,DE-HH,66
2022-08-20,60+,DE-MV,131
2022-08-20,60+,DE-NI,241
2022-08-20,60+,DE-NW,1128
